event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,MODIS Land Vegetation Indices 500m 16d Terra NDVI
2282779930,TRUE,2003-10-11 21:16:00.000,-122.6240311,55.63136633,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.493326858
2282779931,TRUE,2003-11-02 21:43:00.000,-122.5152236,55.62167558,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.123659695
2282779932,TRUE,2003-11-08 20:00:00.000,-122.5094873,55.61434746,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.098569077
2282779933,TRUE,2003-11-29 20:00:00.000,-122.4881032,55.58377173,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.054680864
2282779934,TRUE,2003-12-10 19:12:00.000,-122.4297549,55.62864036,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.009254003
2282779935,TRUE,2003-12-21 17:22:00.000,-122.4126474,55.61923253,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.036675267
2282779936,TRUE,2003-12-27 17:14:00.000,-122.4285755,55.65401929,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.024389924
2282779937,TRUE,2004-01-02 18:21:00.000,-122.4321868,55.66584314,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.054850577
2282779938,TRUE,2004-01-03 17:50:00.000,-122.4336438,55.66622726,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.058640041
2282779939,TRUE,2004-01-11 18:10:00.000,-122.4207797,55.63952487,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.009046115
2282779940,TRUE,2004-01-16 20:25:00.000,-122.4385475,55.67349217,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.002766521
2282779941,TRUE,2004-01-26 20:41:00.000,-122.5144183,55.60845454,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.013731679
2282779942,TRUE,2004-02-01 19:00:00.000,-122.5158215,55.62856092,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.031976654
2282779943,TRUE,2004-02-04 20:41:00.000,-122.5118883,55.62427717,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.05091158
2282779944,TRUE,2004-02-08 20:47:00.000,-122.5102278,55.62244647,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.080125878
2282779945,TRUE,2004-02-12 21:42:00.000,-122.5824926,55.61978438,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,NaN
2282779946,TRUE,2004-02-21 23:02:00.000,-122.5348169,55.62718773,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.03477379
2282779947,TRUE,2004-02-27 16:11:00.000,-122.5404487,55.62635532,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.016435927
2282779948,TRUE,2004-03-06 20:24:00.000,-122.5111075,55.60152244,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.01368432
2282779949,TRUE,2004-03-13 16:58:00.000,-122.5181599,55.6179042,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.017966082
2282779950,TRUE,2004-03-23 20:06:00.000,-122.5245034,55.63296187,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.118277751
2282779951,TRUE,2004-03-28 18:05:00.000,-122.5335778,55.62988769,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.016805357
2282779952,TRUE,2004-03-29 21:33:00.000,-122.5472473,55.62898642,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.005517338
2282779953,TRUE,2004-04-15 20:52:00.000,-122.5702339,55.63288796,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.005764658
2282779954,TRUE,2004-04-28 19:05:00.000,-122.5360731,55.62302317,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.002214454
2282779955,TRUE,2004-05-11 20:45:00.000,-122.5440334,55.61442683,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.021340839
2282779956,TRUE,2004-06-03 21:00:00.000,-122.5146234,55.6034144,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.099056325
2282779957,TRUE,2004-06-17 22:06:00.000,-122.5770546,55.54670347,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.718056711
2282779958,TRUE,2004-06-30 20:10:00.000,-122.593673,55.55816253,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.706189756
2282779959,TRUE,2004-07-14 21:11:00.000,-122.5683246,55.576811,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.740530905
2282779960,TRUE,2004-07-28 21:14:00.000,-122.5172393,55.54548503,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.752514016
2282779961,TRUE,2004-08-11 23:07:00.000,-122.5353827,55.55247416,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.748014193
2282779962,TRUE,2004-08-25 22:11:00.000,-122.5485739,55.5632973,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.675332406
2282779963,TRUE,2004-09-12 19:24:00.000,-122.5698518,55.61411573,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.428595321
2282779964,TRUE,2004-09-27 18:43:00.000,-122.4882289,55.60702717,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.730005815
2282779965,TRUE,2004-10-14 20:15:00.000,-122.5705526,55.6342459,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.255512948
2282779966,TRUE,2004-11-06 20:32:00.000,-122.4546718,55.64824346,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.09288507
2282779967,TRUE,2004-12-06 23:25:00.000,-122.4357715,55.6708287,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.031046101
2282779968,TRUE,2004-12-12 22:41:00.000,-122.4110693,55.65247188,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.05584467
2282779969,TRUE,2005-01-02 22:06:00.000,-122.4389695,55.65955745,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,-0.005139551
2282779970,TRUE,2005-01-25 23:40:00.000,-122.4289753,55.65166692,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,NaN
2282779971,TRUE,2005-02-07 21:15:00.000,-122.4109324,55.66265193,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.048791328
2282779972,TRUE,2005-02-14 22:32:00.000,-122.438416,55.65825201,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.031838778
2282779973,TRUE,2005-02-21 22:07:00.000,-122.4462699,55.63670424,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.073581426
2282779974,TRUE,2005-02-22 20:53:00.000,-122.4437156,55.65104273,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,NaN
2282779975,TRUE,2005-02-28 22:11:00.000,-122.4090491,55.65365726,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.042834983
2282779976,TRUE,2005-03-12 21:45:00.000,-122.4339445,55.67073043,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.029809417
2282779977,TRUE,2005-03-14 22:26:00.000,-122.4385257,55.67390541,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.035847816
2282779978,TRUE,2005-03-24 16:51:00.000,-122.434395,55.66815364,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.017601052
2282779979,TRUE,2005-04-18 18:34:00.000,-122.4416258,55.67728914,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.026691886
2282779980,TRUE,2005-05-02 22:28:00.000,-122.5646927,55.64271661,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,4.97E-04
2282779981,TRUE,2005-05-18 21:15:00.000,-122.4423916,55.63014513,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.064720471
2282779982,TRUE,2005-06-08 21:42:00.000,-122.4273764,55.61421628,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.51969058
2282779983,TRUE,2005-06-28 19:00:00.000,-122.5753537,55.62506138,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.392650094
2282779984,TRUE,2005-07-21 19:00:00.000,-122.5596477,55.57546824,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.660260523
2282779985,TRUE,2005-08-10 22:33:00.000,-122.5711412,55.54686263,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.718254549
2282779986,TRUE,2005-08-25 00:26:00.000,-122.5051055,55.6181218,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.736054795
2282779987,TRUE,2005-09-07 01:35:00.000,-122.4459654,55.63351297,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.739985498
2282779988,TRUE,2005-10-18 23:25:00.000,-122.4684171,55.65291338,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.183421826
2282779989,TRUE,2005-11-24 00:09:00.000,-122.468781,55.62368475,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.326900706
2282779990,TRUE,2005-12-03 22:41:00.000,-122.5084823,55.62996045,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.196056314
2282779991,TRUE,2006-01-03 22:27:00.000,-122.3145833,55.69282874,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.333777266
2282779992,TRUE,2006-01-29 20:27:00.000,-122.4638589,55.63293651,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.163625795
2282779993,TRUE,2006-02-16 20:00:00.000,-122.4557892,55.59056953,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.385380562
2282779994,TRUE,2006-03-19 20:00:00.000,-122.3819415,55.67553853,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.086101888
2282779995,TRUE,2006-04-04 19:00:00.000,-122.3911201,55.66916867,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.097571716
2282779996,TRUE,2006-04-24 19:00:00.000,-122.4400618,55.67322952,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.106039149
2282779997,TRUE,2006-05-13 19:00:00.000,-122.3416749,55.68621979,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.35641121
2282779998,TRUE,2006-05-30 19:00:00.000,-122.5002371,55.61139878,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.261797784
2282779999,TRUE,2006-06-24 19:00:00.000,-122.5693823,55.54392712,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.740638669
2282780000,TRUE,2006-07-16 19:00:00.000,-122.5657596,55.54190154,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.784368936
2282780001,TRUE,2006-08-16 19:00:00.000,-122.5772132,55.55851121,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.607289134
2282780002,TRUE,2006-09-02 18:48:00.000,-122.5506171,55.56903767,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.708995192
2282780003,TRUE,2006-10-04 17:54:00.000,-122.4861898,55.6087978,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.719045404
2282780004,TRUE,2006-12-16 23:11:00.000,-122.3955576,55.76388924,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.104834036
2282780005,TRUE,2007-01-27 18:40:00.000,-122.4024076,55.75053437,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,NaN
2282780006,TRUE,2007-02-13 19:53:00.000,-122.4817471,55.73494537,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.014370565
2282780007,TRUE,2007-03-18 22:35:00.000,-122.4822406,55.74218075,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.043248407
2282780008,TRUE,2007-03-22 19:00:00.000,-122.4689709,55.73994065,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.176330432
2282780009,TRUE,2007-04-02 19:00:00.000,-122.3995152,55.7583646,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.0137373
2282780010,TRUE,2007-04-30 19:00:00.000,-122.4829956,55.75495225,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.003910121
2282780011,TRUE,2007-05-14 21:09:00.000,-122.4153906,55.74210553,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.011805058
2282780012,TRUE,2007-05-29 18:54:00.000,-122.2937803,55.70930733,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.49922849
2282780013,TRUE,2007-06-25 02:24:00.000,-122.4901744,55.59899311,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.297192299
2282780014,TRUE,2007-07-07 19:26:00.000,-122.5912584,55.5601583,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.705481986
2282780015,TRUE,2007-07-28 03:25:00.000,-122.5723874,55.55324683,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car009,MO_car009,Mountain caribou in British Columbia,0.700086895
2282780016,TRUE,2003-01-08 20:00:00.000,-122.4402867,55.6374229,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.111763275
2282780017,TRUE,2003-01-21 20:00:00.000,-122.4068313,55.62374231,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.064559324
2282780018,TRUE,2003-01-29 20:00:00.000,-122.4503318,55.58937705,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.256211067
2282780019,TRUE,2003-02-03 20:00:00.000,-122.429237,55.62602313,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.050869638
2282780020,TRUE,2003-11-02 20:00:00.000,-122.5504051,55.65419358,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.070856337
2282780021,TRUE,2003-11-29 22:16:00.000,-122.6046761,55.74422604,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,9.40E-04
2282780022,TRUE,2003-12-10 19:42:00.000,-122.5381796,55.61674119,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.034503778
2282780023,TRUE,2003-12-21 17:30:00.000,-122.5594803,55.62300162,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.020018706
2282780024,TRUE,2003-12-27 17:39:00.000,-122.526538,55.59858177,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,8.79E-04
2282780025,TRUE,2004-01-02 18:49:00.000,-122.5337541,55.61236642,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.03454823
2282780026,TRUE,2004-01-11 18:06:00.000,-122.5519256,55.63098941,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.099182179
2282780027,TRUE,2004-01-16 20:37:00.000,-122.5725241,55.64866563,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.047242523
2282780028,TRUE,2004-01-26 20:58:00.000,-122.5710319,55.63835398,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,NaN
2282780029,TRUE,2004-02-01 19:10:00.000,-122.5491741,55.62577667,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,NaN
2282780030,TRUE,2004-02-08 21:07:00.000,-122.5328462,55.60860698,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.006499968
2282780031,TRUE,2004-02-12 21:48:00.000,-122.5126214,55.60231021,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.018329207
2282780032,TRUE,2004-02-21 23:15:00.000,-122.5134213,55.60051626,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.008372715
2282780033,TRUE,2004-02-27 16:23:00.000,-122.5619206,55.64624706,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.006629027
2282780034,TRUE,2004-03-06 20:09:00.000,-122.5425519,55.63394702,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.003781064
2282780035,TRUE,2004-03-13 17:12:00.000,-122.5538979,55.630745,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.028671204
2282780036,TRUE,2004-03-23 20:00:00.000,-122.5487823,55.62809352,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-5.98E-04
2282780037,TRUE,2004-03-28 18:00:00.000,-122.5403632,55.63366029,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.003755567
2282780038,TRUE,2004-03-29 21:39:00.000,-122.5535961,55.63214565,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.012465875
2282780039,TRUE,2004-04-15 20:57:00.000,-122.5604698,55.64668217,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.006984404
2282780040,TRUE,2004-04-28 19:12:00.000,-122.5727506,55.63953709,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.020627879
2282780041,TRUE,2004-05-11 20:47:00.000,-122.5440334,55.61442683,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.021341846
2282780042,TRUE,2004-06-03 20:50:00.000,-122.4286863,55.60055516,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.391657066
2282780043,TRUE,2004-06-17 21:49:00.000,-122.4584702,55.62631739,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.713722986
2282780044,TRUE,2004-07-14 21:49:00.000,-122.4548472,55.61273301,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.659661169
2282780045,TRUE,2004-07-28 21:59:00.000,-122.4622404,55.61309811,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.64163769
2282780046,TRUE,2004-08-11 23:27:00.000,-122.4710894,55.6138195,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.73553799
2282780047,TRUE,2004-08-25 21:27:00.000,-122.4527994,55.61386507,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.746207203
2282780048,TRUE,2004-09-12 19:54:00.000,-122.6043019,55.65680527,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.632136856
2282780049,TRUE,2004-09-27 18:36:00.000,-122.5786568,55.62359014,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.532935312
2282780050,TRUE,2004-10-14 20:15:00.000,-122.5705526,55.6342459,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.255512948
2282780051,TRUE,2004-11-06 20:47:00.000,-122.4267648,55.62239937,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.061262695
2282780052,TRUE,2004-12-06 23:35:00.000,-122.4338411,55.67348853,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.002125733
2282780053,TRUE,2004-12-12 23:13:00.000,-122.4137459,55.65414704,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.01736693
2282780054,TRUE,2004-12-13 22:05:00.000,-122.4137459,55.65414704,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.017927406
2282780055,TRUE,2005-01-02 22:06:00.000,-122.4389695,55.65955745,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,-0.005139551
2282780056,TRUE,2005-01-25 23:40:00.000,-122.4289753,55.65166692,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,NaN
2282780057,TRUE,2005-02-14 22:32:00.000,-122.438416,55.65825201,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.031838778
2282780058,TRUE,2005-02-21 22:19:00.000,-122.4520822,55.64934614,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.058336434
2282780059,TRUE,2005-02-22 20:53:00.000,-122.4437156,55.65104273,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,NaN
2282780060,TRUE,2005-02-28 22:11:00.000,-122.4090491,55.65365726,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.042834983
2282780061,TRUE,2005-03-12 21:59:00.000,-122.4331889,55.65480446,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.012988788
2282780062,TRUE,2005-03-14 22:30:00.000,-122.4376961,55.67742396,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.059921744
2282780063,TRUE,2005-03-24 16:56:00.000,-122.4437035,55.67655277,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.067906068
2282780064,TRUE,2005-04-18 18:34:00.000,-122.4416258,55.67728914,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car010,MO_car010,Mountain caribou in British Columbia,0.026691886
2282780065,TRUE,2003-03-27 20:00:00.000,-122.4149252,55.60702289,,Moberly,Winter,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.004472476
2282780066,TRUE,2003-04-17 19:00:00.000,-122.421359,55.61315469,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.026681219
2282780067,TRUE,2003-05-08 19:00:00.000,-122.4115011,55.60247772,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.032806742
2282780068,TRUE,2003-06-04 21:58:00.000,-122.8384857,55.63122503,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.270237814
2282780069,TRUE,2003-06-19 19:05:00.000,-122.6480603,55.60146174,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.429820626
2282780070,TRUE,2003-07-06 19:06:00.000,-122.6603811,55.59722833,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.743502271
2282780071,TRUE,2003-07-31 21:40:00.000,-122.6724471,55.63086716,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.77115203
2282780072,TRUE,2003-08-25 18:07:00.000,-122.6492063,55.56373441,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.524107083
2282780073,TRUE,2003-09-14 18:03:00.000,-122.6553909,55.61253483,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.726667356
2282780074,TRUE,2003-09-27 21:46:00.000,-122.6117582,55.66942677,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.642285867
2282780075,TRUE,2003-10-11 21:33:00.000,-122.5682298,55.63169483,,Moberly,Summer,radio-transmitter,Rangifer tarandus,car020,MO_car020,Mountain caribou in British Columbia,0.433265866
